9988,3,523,316
7022,3,119,471
6192,5,588,129
2183,5,654,211
4989,2,865,105
7601,4,407,153
4262,4,365,443
5775,3,326,840
4427,5,646,582
3118,4,950,936
2191,4,898,584
6755,3,128,592
4314,4,897,561
3319,2,978,966
7307,3,117,613
2727,2,830,617
6513,3,934,281
3003,5,205,793
8022,3,937,314
8571,4,679,977
7445,3,325,310
2579,3,468,936
9342,3,561,295
4809,3,91,723
7340,4,798,837
1454,5,161,129
368,4,214,879
8727,3,409,480
4692,5,788,466
1958,3,362,934
617,3,132,220
7887,5,397,927
543,4,423,790
7606,4,107,757
3021,3,83,152
4912,2,986,829
5844,3,924,458
2322,2,134,243
6394,3,987,400
9349,4,725,149
2919,4,884,993
86,4,724,349
7368,3,239,727
7588,4,683,733
6114,4,429,431
4239,4,675,534
4053,5,406,190
8802,5,857,469
3159,4,721,127
3842,3,543,345
1172,5,931,912
318,4,399,474
6175,4,279,622
9503,4,262,688
4268,4,919,494
7709,2,692,646
7097,4,778,285
1760,2,94,647
9157,2,437,314
3202,4,145,350
6407,2,229,530
6162,2,697,364
4721,4,475,678
6828,2,871,437
8520,5,600,459
6477,2,391,136
7305,2,607,880
9693,4,185,127
6592,4,974,366
8803,4,962,235
6866,3,643,246
1472,2,981,531
6818,5,511,911
241,5,101,459
7392,4,78,817
8529,4,913,283
8251,2,251,632
7645,2,96,890
9700,5,230,983
8641,3,648,499
3912,4,558,308
4308,5,851,325
9218,2,795,408
2989,2,159,220
6455,2,17,116
3574,5,140,598
415,4,686,487
4386,3,252,970
6053,3,747,967
6685,3,959,471
4322,3,891,926
9662,3,353,639
7722,2,859,237
882,4,785,173
7924,2,802,947
5733,3,313,984
4269,2,902,773
7363,4,488,455
9414,5,800,691
6814,2,900,986
4971,2,632,117
3233,3,945,844
9457,5,421,381
6965,5,308,618
9819,5,573,901
4865,3,815,872
9533,3,496,908
4292,3,670,654
9395,3,587,736
6743,5,868,499
6506,5,711,544
2375,2,678,810
5047,4,999,860
2523,3,979,583
8720,2,487,922
4110,4,118,845
3872,5,622,681
7203,4,737,839
7983,4,536,890
7426,2,736,941
8694,3,591,175
3839,4,774,485
8554,3,231,524
6310,4,73,984
7833,3,359,490
3628,3,445,806
7989,2,640,317
1004,3,196,551
9416,4,850,904
9561,2,400,510
6185,3,204,655
1179,5,339,532
3699,2,60,794
5787,4,323,814
386,3,644,954
5214,3,35,651
6489,3,382,851
2409,3,809,362
7440,2,177,256
4994,4,453,799
7574,4,559,593
5964,3,930,226
1536,2,267,941
8273,5,901,650
5285,4,716,629
4684,3,667,181
8160,2,467,651
2566,2,243,545
8538,4,880,974
2214,4,392,789
1787,2,804,502
2543,4,961,947
4067,3,552,777
9028,3,378,651
5909,2,105,652
2284,2,888,784
8594,2,814,553
5653,3,72,944
7885,2,225,394
8164,5,449,143
1773,3,635,879
2101,5,534,477
8276,2,922,628
6566,2,452,351
886,2,284,755
8420,2,194,823
5356,4,65,771
2710,2,932,854
4827,4,282,104
1668,5,586,678
1340,2,954,584
3996,5,681,904
2315,4,227,333
1084,2,541,873
4936,5,911,243
6136,5,684,772
8682,2,499,117
4683,5,991,869
6042,5,636,251
7014,5,927,897
8455,4,555,833
4788,2,738,575
7765,4,395,704
5741,2,826,721
5016,5,420,136
1641,4,370,645
5572,3,422,251
5961,2,766,928
7529,3,885,235
9314,3,40,859
138,5,456,488
3365,4,860,802
8921,3,732,525
4438,4,186,675
9455,5,455,749
1837,3,363,745
9026,2,834,587
188,4,836,552
9214,2,853,473
8404,2,6,685
