7584,5,542,748
9102,3,390,724
1215,4,820,692
35,3,236,556
6355,4,433,640
866,2,983,731
698,3,218,758
6023,2,39,814
9232,3,289,593
3072,2,562,879
9290,3,480,972
2117,5,849,464
429,5,599,442
2123,4,393,883
2032,5,900,515
8516,4,459,389
9075,5,655,463
1872,4,750,711
1688,3,438,420
2783,4,430,808
2291,2,809,401
7567,3,165,693
1321,5,691,247
3859,4,908,327
6037,4,231,660
5931,4,656,891
9054,5,99,718
4355,2,306,897
5199,3,644,547
8841,3,104,936
1643,2,807,950
8080,3,439,603
4530,3,952,775
6046,3,90,443
3774,4,500,572
5810,5,203,538
8241,2,969,915
4514,3,361,422
8387,3,257,321
1638,3,168,928
9190,4,38,973
3549,2,120,745
7062,4,789,951
9618,2,191,233
9042,5,126,662
880,4,612,966
5902,3,85,256
3497,4,323,502
3252,5,694,452
2639,4,133,489
103,5,321,840
2568,2,843,533
3950,2,31,931
8319,2,222,239
5911,4,720,495
5370,2,753,819
1394,5,284,488
9483,2,9,146
7778,5,823,439
9991,5,918,538
4166,2,530,915
4582,4,734,429
7788,4,880,222
458,2,633,240
2929,5,397,453
8176,5,65,809
7700,5,724,795
8894,3,135,413
1508,2,791,925
2417,2,405,584
4234,3,33,432
6565,2,461,266
3386,5,250,396
803,2,575,680
2664,4,665,730
1717,2,3,996
1772,2,579,137
1097,2,549,451
85,5,845,367
9571,4,392,828
8630,2,992,582
756,5,909,781
8979,2,47,314
5165,5,412,552
3414,5,924,180
5635,4,771,985
6799,3,839,604
3236,2,25,170
3228,2,784,165
1386,4,828,544
5367,3,466,818
3445,4,883,358
8248,5,261,813
4425,2,287,924
5281,5,613,634
1894,3,819,742
7362,4,62,120
7731,3,488,818
2806,5,368,324
3401,3,84,135
1360,5,744,825
4469,3,285,814
1028,5,402,898
3296,2,187,171
910,2,919,960
8440,2,874,853
6551,3,348,586
1410,3,722,341
1509,5,577,438
7055,3,408,937
7625,3,455,457
2767,4,46,161
1000,5,658,350
9718,2,472,527
2589,3,806,208
9090,3,939,714
9969,2,966,253
6083,2,534,987
1075,3,423,220
1889,5,870,738
60,4,307,850
315,4,233,403
6335,4,163,467
4120,3,230,123
1488,2,302,748
1072,5,547,605
1389,5,889,503
6203,2,552,254
9889,3,559,982
4466,3,714,791
7246,2,369,711
1748,5,283,809
1516,4,67,947
5760,3,660,216
9517,2,817,721
3265,5,373,409
6792,4,485,972
7627,4,541,531
4154,3,857,533
8733,4,180,154
2003,5,907,768
427,5,866,524
9522,2,879,338
2595,2,979,167
7635,3,895,652
3764,4,586,413
9113,3,935,499
2474,5,103,110
3852,3,766,569
339,3,50,516
2408,3,431,429
1070,2,336,906
1921,3,419,235
9607,5,512,989
8351,5,359,725
5842,3,712,235
1160,2,366,699
2254,5,554,280
1906,4,243,450
2794,2,536,563
1387,4,229,543
8042,3,795,924
322,4,185,381
9340,4,435,348
598,4,572,600
782,4,915,587
2205,5,830,277
8789,2,5,230
4858,3,566,993
6851,5,519,769
5390,4,303,983
8834,3,618,421
6427,4,277,873
4883,2,841,663
4718,4,72,462
7919,3,121,610
7379,5,413,375
6305,5,95,104
8833,5,811,300
3962,3,953,425
3441,4,492,925
6376,3,109,462
8953,4,326,288
5518,4,262,664
3424,3,527,633
6652,4,681,391
1431,4,12,955
5889,2,842,279
5177,2,310,708
6532,3,389,516
6662,4,967,202
8748,4,206,457
7959,4,475,987
792,4,93,734
8637,4,972,959
9645,3,140,733
9866,4,690,763
6377,3,300,917
3029,3,627,959
8309,2,68,988
