1092,3,879,210
8149,3,527,747
3071,5,750,720
7192,2,41,692
1187,4,616,517
5266,3,608,733
8318,4,534,948
3689,4,532,884
533,2,158,656
6225,4,425,379
5506,2,389,843
6641,4,133,378
2349,3,933,765
5798,3,916,475
5078,3,329,897
9320,3,7,359
7525,5,524,916
1666,3,626,859
3105,4,438,987
2622,5,54,426
1003,4,702,234
9022,3,635,590
3804,3,963,342
3638,3,561,612
5012,2,583,560
1455,2,692,752
6858,5,672,549
9106,3,740,766
284,5,569,611
6989,2,95,572
8366,2,180,239
2332,5,289,616
7408,3,257,900
169,4,754,250
5594,3,772,546
6834,4,370,560
3929,2,491,454
9555,5,259,412
6888,5,391,578
5150,2,565,717
183,5,33,912
5515,3,923,337
9851,4,669,933
636,3,967,868
3227,4,844,115
6426,5,147,753
8826,3,59,281
6757,3,779,371
4575,2,715,379
9244,4,219,890
9780,4,38,201
7157,3,481,445
8354,2,347,947
3300,5,393,747
2687,3,116,143
7407,4,671,844
2703,4,614,809
883,3,996,655
1496,5,271,846
8992,4,610,334
8621,2,410,399
7477,4,683,939
4705,2,198,399
4943,5,363,113
6950,4,407,840
149,3,559,958
4583,3,342,291
1870,2,0,917
1471,2,745,561
2297,4,665,356
5854,2,735,742
5843,4,135,968
759,4,165,888
2468,4,327,428
3709,3,248,631
3855,3,285,539
6773,3,304,754
6267,3,479,865
1802,5,550,803
7901,2,451,752
210,4,557,730
845,2,802,788
4192,4,348,881
4925,5,26,655
9236,4,303,550
9300,5,268,919
2616,2,72,539
1888,4,942,575
6710,4,394,939
2695,4,812,113
739,4,440,897
3418,5,203,685
9603,4,164,754
5242,2,317,760
3084,3,109,896
2441,2,65,678
8852,3,76,725
1617,5,578,861
8311,3,218,897
4853,2,888,303
5338,5,346,915
802,4,77,111
2188,4,405,551
6245,5,547,376
9712,5,992,294
2025,5,855,230
9074,5,493,178
8004,3,667,139
2927,4,402,996
3807,4,154,984
2338,2,958,541
9347,5,853,841
1962,3,314,751
9910,4,280,899
8360,5,454,161
155,5,595,543
3390,5,237,930
565,4,806,160
1673,5,4,167
559,5,320,165
8279,5,612,123
5128,3,471,998
8975,4,475,792
4193,4,168,609
8217,5,225,940
203,2,890,351
9540,5,260,129
3426,4,270,262
674,4,830,550
3637,4,630,633
5062,2,555,273
8048,3,506,595
3500,5,247,596
2514,4,46,665
7482,2,137,307
202,4,863,111
9644,4,163,958
3923,3,231,762
3359,5,621,647
6186,5,736,704
2411,4,207,927
6088,4,229,789
8027,4,563,957
9088,3,92,700
2141,4,785,516
676,3,575,951
2221,2,711,666
5641,5,6,375
619,4,494,498
1326,3,579,497
5535,4,107,283
5548,4,914,405
833,5,312,976
4888,3,674,595
7162,5,926,485
2016,5,220,314
4304,5,792,236
8950,2,166,104
7790,4,835,307
2629,2,174,743
3647,5,990,967
1483,2,134,363
2018,2,53,110
8063,3,568,253
5629,2,714,425
8726,5,858,357
9572,3,473,877
2786,3,167,413
136,2,176,167
7259,4,64,249
4807,4,758,185
5073,2,860,261
1461,2,183,316
9532,5,187,493
4030,5,178,770
8604,3,439,864
1818,5,376,807
2312,2,447,458
1010,4,773,712
2674,4,599,253
773,5,917,621
9315,4,71,505
4415,2,769,492
2466,3,275,761
8223,2,598,160
4208,3,22,358
2838,4,796,197
1812,3,284,867
1493,2,934,145
9291,2,306,991
6401,4,112,192
6218,3,700,737
6290,4,651,212
5791,5,213,803
4921,4,437,976
445,2,334,583
7538,2,581,831
9346,5,805,697
8930,4,86,151
1704,2,615,873
