4728,3,24,182
4781,5,66,319
7202,4,543,418
8565,5,396,823
1604,4,27,138
9418,2,409,767
6154,2,111,435
3222,5,999,534
7908,2,859,861
9760,4,35,161
7177,2,448,310
2404,3,97,609
2780,4,979,281
3133,3,418,165
3578,3,473,952
3327,5,494,978
9594,4,327,162
9763,3,900,695
5353,4,430,850
6970,3,774,665
31,4,294,213
9729,4,415,286
9993,4,87,681
1610,4,613,851
4401,3,515,431
5556,2,748,425
8239,4,618,412
1194,2,728,920
8208,2,153,787
9638,5,196,543
1335,4,271,740
5479,5,832,448
9580,2,788,138
3225,2,917,870
7217,3,490,319
2768,2,236,408
6338,3,516,430
8829,4,982,291
8433,3,17,692
496,3,14,374
950,2,765,797
9840,3,528,571
2504,2,884,807
4100,3,860,753
2260,2,145,369
3640,2,741,752
7138,2,828,687
1653,2,745,354
379,5,392,853
6412,5,486,402
5009,4,718,188
6511,3,554,350
5682,3,596,487
3468,5,439,272
3656,5,980,487
7599,2,766,999
8468,5,336,795
5508,2,452,230
8993,5,576,268
4444,5,433,607
6544,3,307,805
5926,2,843,234
4467,5,669,199
3753,4,903,393
5381,5,213,454
9521,4,240,700
4830,5,162,232
6821,3,443,682
3748,2,887,972
1743,5,862,977
6559,4,806,599
3103,2,129,927
6780,3,946,559
2760,5,567,831
5890,3,895,115
1968,2,734,467
8418,5,265,703
5280,4,210,704
4209,3,293,369
611,4,829,932
430,3,971,836
6657,3,724,118
8587,4,186,733
6833,5,215,696
7996,2,626,296
6754,5,655,149
5026,3,252,619
3756,4,940,718
3285,3,767,919
2281,3,417,645
8707,3,245,571
5972,2,21,864
9776,2,689,479
5662,4,861,491
3423,5,824,852
1382,3,9,824
4016,4,662,499
1271,3,292,348
5903,3,261,855
6117,3,122,684
1017,3,830,538
3894,2,67,272
4717,2,522,160
2903,3,931,981
8443,3,975,655
9601,4,285,270
5152,2,993,731
9570,4,251,310
2913,5,453,111
9782,3,725,572
9238,5,365,474
2197,5,847,465
6134,2,922,177
8849,2,5,612
7243,2,329,245
3111,3,56,613
3862,3,441,558
8188,2,389,775
3511,3,454,476
8055,3,429,223
2339,4,902,427
4588,5,872,168
9213,5,671,213
1459,3,749,548
5557,3,994,650
7450,3,269,695
4954,3,135,793
8750,2,660,650
1736,2,571,697
9953,5,519,110
4077,4,564,476
1308,3,302,140
4374,4,628,142
5350,5,36,689
1525,5,631,210
2290,3,108,381
5362,5,934,433
413,4,321,264
6350,2,387,959
1008,3,810,259
8306,5,96,336
6220,5,584,626
3217,5,763,132
5814,3,101,664
1401,3,11,725
7789,4,874,393
9037,5,915,332
6063,3,583,644
8478,2,15,821
9895,2,527,601
1444,5,378,594
8649,2,205,832
9482,2,427,802
2540,5,627,958
681,5,507,243
6336,4,764,827
4829,4,134,907
7979,2,865,226
3879,2,503,816
5379,2,775,255
4479,4,938,658
5633,4,250,213
8169,3,625,751
8542,5,930,889
9615,2,668,888
5329,5,272,638
5953,5,826,825
5413,5,529,270
8428,5,504,802
9935,4,379,307
7655,3,531,240
4804,5,863,732
8612,4,753,165
1691,5,831,747
1741,4,147,148
3483,4,761,538
2715,5,398,973
4139,3,333,364
1676,5,736,791
6077,4,485,347
8934,5,920,945
352,5,768,833
7211,2,927,116
1566,2,692,558
7173,3,334,129
5307,3,513,602
1882,4,665,151
7079,5,488,860
3218,5,606,411
5300,5,878,401
902,2,953,493
4183,3,208,393
3558,3,679,405
4205,5,450,975
3956,3,559,260
2915,2,717,389
34,4,337,234
5797,2,32,612
9629,5,879,441
547,3,601,615
