6801,3,498,268
5576,2,340,191
4946,4,231,108
618,5,440,688
157,4,277,613
604,4,314,109
8580,5,484,284
640,2,129,948
3014,5,712,861
5555,2,135,745
5698,5,272,901
2259,2,848,744
5582,2,31,613
3012,2,649,700
9473,3,960,638
9963,2,610,373
2618,2,896,885
4960,5,913,680
1803,2,816,284
2829,3,286,359
8152,3,367,571
9987,5,424,803
2226,2,796,604
8447,5,319,916
2486,3,229,313
9134,3,622,515
982,4,772,493
9990,5,144,611
1790,3,863,718
2236,4,903,564
4002,2,240,322
2651,3,58,121
7213,5,606,197
4484,5,80,157
8421,4,718,570
7512,5,916,838
7231,4,518,413
8299,2,938,185
6519,2,999,622
3201,2,285,916
8377,5,969,161
9856,2,807,685
9132,3,53,292
9000,4,224,424
6227,5,242,472
1589,4,143,311
1103,3,66,579
2362,5,427,766
8816,5,417,300
1849,2,997,565
6405,3,113,307
582,4,548,830
64,4,889,457
2671,3,15,263
4947,2,21,645
7877,4,760,398
5871,3,671,739
129,3,870,528
9187,2,181,830
4536,2,746,635
9617,4,520,635
852,2,648,771
7829,4,714,525
1189,5,305,534
7969,3,0,929
5048,3,929,919
5463,3,544,833
4928,4,978,445
9583,4,810,194
4518,2,72,462
9549,4,40,210
9045,3,921,320
9602,2,799,236
3853,5,348,237
3492,4,637,703
3914,5,552,501
7753,3,137,597
8452,3,512,691
8951,5,523,160
3078,3,508,453
6402,4,11,871
1755,4,965,304
3040,5,184,112
9890,3,788,346
6009,5,166,311
5290,2,228,454
9165,4,230,295
8170,3,77,118
5236,4,937,766
8325,5,329,587
6371,3,243,536
7806,5,608,541
2630,5,686,475
4625,3,676,296
2907,2,771,430
4174,3,5,634
5272,3,88,887
2604,4,26,712
6750,3,841,632
5712,4,986,519
2067,4,355,453
8836,2,550,245
8007,2,914,276
2156,3,641,646
7963,3,611,894
9854,5,595,958
5142,4,97,317
7123,5,261,320
2849,3,89,275
1191,3,655,851
4018,3,269,382
5278,5,13,143
7110,3,354,500
2533,5,819,316
4138,5,708,441
4845,2,593,726
5600,3,341,814
7987,3,164,273
3333,2,805,850
7600,4,61,807
5723,4,782,212
7966,5,989,649
3820,2,364,245
8283,5,503,623
6660,3,600,927
1110,4,723,832
2666,5,701,378
6062,4,844,606
8647,5,524,225
5099,4,639,650
4617,2,818,827
5019,2,736,690
4044,3,42,525
1048,2,713,693
9047,5,677,812
7510,5,238,612
2943,4,421,803
2413,5,797,302
1583,5,190,851
2224,4,438,195
1701,3,316,289
9415,2,220,401
4727,4,893,782
8438,3,878,858
1041,2,393,446
5148,4,449,336
2883,3,899,769
1915,3,942,775
7235,2,241,859
2599,5,37,215
1795,2,410,667
6844,4,685,879
8061,2,682,627
2592,2,922,438
8511,4,331,844
903,5,370,762
5465,4,621,996
4955,2,882,248
9109,5,545,546
5679,3,292,614
7494,2,861,710
7890,5,270,141
5176,5,527,708
7461,3,735,276
542,5,866,375
4451,5,603,550
8186,4,247,848
7817,5,924,478
865,5,764,601
6797,2,829,321
116,2,41,224
7479,4,271,796
5719,4,466,214
856,2,854,191
9886,5,130,328
2336,2,602,822
8174,5,858,769
3442,4,768,350
5428,3,698,873
2834,4,28,201
8796,4,721,626
9229,5,268,803
8245,3,187,801
3267,4,328,284
3332,2,667,707
7824,2,2,673
5404,3,461,999
7566,4,792,206
3271,5,709,635
8011,2,645,246
3757,3,7,639
9920,3,178,357
1236,2,868,445
548,5,741,845
8033,3,225,274
4384,5,925,981
7411,3,956,835
5807,3,323,533
9675,3,91,895
5409,2,968,572
