8128,3,144,674
7752,5,237,618
4742,2,450,131
6060,3,248,576
7846,2,245,471
1518,3,496,664
7719,5,672,322
5683,4,151,660
2083,4,99,226
1940,3,307,671
5898,4,610,747
8560,5,116,592
3219,4,631,103
2366,4,181,846
167,4,535,386
4222,5,413,300
4175,3,821,330
198,2,786,618
4190,3,762,654
3389,4,111,556
1148,2,769,955
1139,3,423,274
9748,4,696,125
2691,3,801,521
8330,3,366,721
993,5,977,236
2846,2,804,181
3126,2,569,397
4891,4,493,274
6975,2,640,982
7101,5,997,247
1959,4,444,619
9205,3,644,561
6255,3,678,100
6242,4,540,591
2939,3,954,649
5503,2,56,518
6539,4,971,738
4589,4,20,643
3903,5,793,494
5700,4,142,447
3419,5,664,342
1332,3,952,461
3835,2,139,458
7191,2,71,325
6570,4,918,790
7459,3,564,612
5817,4,724,717
9308,4,434,738
50,3,983,343
827,2,69,589
9120,5,995,153
1592,3,367,409
1065,4,402,865
2983,5,335,122
579,5,945,577
5880,2,112,127
6560,4,763,450
1099,2,503,238
971,5,312,875
4379,3,868,544
3827,3,29,741
4641,5,914,157
6848,5,419,290
3448,3,655,762
9336,4,125,369
5930,4,449,369
5157,2,507,133
9948,2,23,442
7515,2,438,843
1044,3,759,195
7395,4,265,287
72,3,836,696
5921,3,851,443
4574,2,126,707
6066,3,651,983
3787,2,562,756
7316,4,519,377
340,5,206,583
9488,2,919,679
2855,4,501,397
5845,4,168,654
667,5,54,794
7728,3,955,131
8094,4,12,568
4291,3,407,496
1999,2,6,754
6235,3,362,105
6619,4,276,439
6068,3,51,217
1046,3,214,661
5335,2,466,523
4655,2,960,252
9678,3,361,209
9762,3,316,338
7862,3,764,701
5736,5,641,720
3280,5,989,763
2424,5,616,211
3832,4,271,587
4028,5,581,977
8871,4,31,1000
2005,3,553,218
9251,4,406,846
3400,3,542,128
5840,4,933,390
5995,5,737,859
4073,2,541,595
785,2,978,125
5564,3,487,325
6648,4,404,940
8998,2,378,435
5049,2,22,723
332,3,595,167
5792,4,315,586
265,3,497,326
8924,3,400,104
8746,5,604,402
3052,5,329,539
2253,5,729,786
2898,2,414,383
590,3,277,390
1443,2,924,965
82,4,778,831
5041,3,736,410
9127,3,387,381
3821,2,789,649
4604,2,577,974
292,5,988,835
9775,2,300,375
1156,3,62,624
5688,2,336,559
1879,2,548,317
3065,2,262,261
8787,2,475,183
5276,3,446,769
2415,5,17,530
4999,2,359,750
330,3,756,856
5806,4,822,338
1261,3,847,656
1752,2,509,794
2485,4,712,321
778,5,753,287
6453,2,86,451
7743,2,225,304
4908,4,939,480
7325,3,758,271
7945,4,326,660
207,2,590,924
5958,2,500,629
2938,4,157,718
7517,3,906,283
364,5,857,384
2563,2,212,617
308,2,97,137
6198,3,552,652
8657,4,679,363
1534,3,177,844
9905,2,156,388
1366,4,172,419
6008,4,745,780
659,3,618,871
4079,4,94,769
1651,4,164,781
3028,5,368,114
5203,3,345,163
1358,5,90,391
5799,2,486,760
6618,2,243,103
9860,5,191,701
7556,4,862,175
7776,2,124,844
3207,2,810,445
8142,4,928,970
113,3,892,224
2335,5,593,237
1753,3,468,224
2996,2,89,319
3718,5,740,869
5462,5,800,276
3234,4,894,342
2019,2,680,699
9294,4,715,390
1878,2,785,171
3766,4,717,297
6873,3,665,755
2796,5,187,186
2038,3,82,493
1848,5,921,741
851,3,340,736
7786,2,735,740
5055,3,782,911
7900,4,895,759
8922,2,415,210
7199,2,284,416
7374,4,247,361
9406,3,58,616
7953,5,421,637
7909,2,528,747
