4210,3,10,722
5628,2,935,583
4585,5,379,935
1203,2,468,493
841,3,346,686
8356,3,429,524
6603,5,663,948
9408,3,736,819
7621,2,945,949
2444,5,640,244
7481,3,652,319
2380,4,534,712
46,2,370,277
1173,4,261,291
687,5,62,365
8372,5,28,893
6480,2,486,548
8031,5,885,662
732,2,161,274
4265,3,542,209
4280,2,173,514
5355,3,177,521
573,3,987,652
8483,3,214,752
2358,2,957,341
6126,4,947,890
7287,4,645,619
4373,2,601,890
4667,2,70,855
9962,4,169,756
7353,3,537,986
4343,2,859,497
7045,5,725,711
754,2,676,882
7451,4,81,495
2881,4,612,163
3360,2,673,165
9306,4,614,397
6713,4,488,606
8947,3,327,564
3705,4,809,396
2605,4,791,812
3066,3,833,879
269,4,196,143
3597,5,644,990
4801,5,465,775
4162,5,148,744
239,5,443,384
252,4,205,320
7483,2,977,687
1997,2,228,526
8054,2,128,656
344,5,156,709
5590,2,119,636
7960,5,458,452
7767,5,667,892
5853,4,194,119
3340,3,79,308
6223,2,545,618
9123,5,123,234
5732,2,66,500
5287,2,100,585
8866,5,203,249
530,5,677,643
3031,2,536,625
1475,3,353,399
7608,2,421,896
3320,2,329,456
3073,4,307,476
8126,4,410,988
2187,2,347,741
4839,2,696,349
6646,3,773,302
5585,3,143,430
5114,2,715,612
1328,4,638,686
4351,3,708,460
5728,3,139,941
9164,5,522,340
3944,3,686,622
4186,2,572,664
5793,5,771,137
7133,4,291,948
6874,5,829,432
7314,2,86,505
4713,4,434,606
4772,5,382,560
6809,2,938,863
2071,3,287,701
6339,5,392,432
5924,2,608,233
5869,3,365,833
8526,2,931,675
1085,4,963,530
5717,5,919,852
5189,5,199,520
6143,3,463,513
8506,5,99,771
775,4,894,807
9837,3,280,380
2387,2,56,365
4602,5,254,287
5270,2,40,716
8712,4,574,776
974,5,482,219
1264,2,409,100
8221,3,597,314
6525,3,298,483
4424,4,840,558
1920,5,451,314
4950,3,884,875
4204,2,68,436
2977,3,951,759
7971,3,96,326
5040,3,835,623
5980,2,447,183
1232,2,249,715
9430,3,984,788
9622,2,187,942
7734,4,585,998
8557,5,323,932
5438,5,582,925
4948,5,436,145
1077,3,801,333
2823,3,543,989
9565,4,978,593
6712,4,242,479
9876,4,35,985
6973,4,372,278
4470,4,989,828
5124,3,141,318
6121,5,879,872
4571,3,905,553
1895,3,341,231
7935,5,538,907
7061,3,362,835
3279,2,95,820
4699,3,470,240
8402,2,393,516
7227,3,953,452
400,2,126,146
1909,4,921,269
4150,4,207,472
8777,3,30,346
5327,5,816,848
9101,3,863,940
38,3,117,441
1732,4,373,289
1305,2,748,328
7487,2,586,465
6253,4,64,742
2511,5,750,847
7878,4,926,378
3408,4,124,355
3450,5,619,876
8175,4,924,780
5239,2,61,442
8887,2,332,451
2946,5,550,622
6674,3,717,321
8570,2,335,316
4332,5,412,135
7276,5,499,151
4978,2,294,896
7219,4,581,795
1118,4,26,743
4042,4,4,263
4769,3,955,847
3093,2,450,938
258,3,895,196
3043,2,299,782
5804,3,127,873
710,3,892,155
2714,2,684,444
862,4,786,668
7093,5,134,466
6382,2,158,908
9573,3,85,838
4584,4,136,890
2857,2,577,999
1353,5,806,673
7758,4,855,432
4086,5,73,859
1506,5,133,218
3899,5,248,130
3200,4,36,925
6941,2,439,168
2518,3,655,140
8696,3,185,401
5345,4,13,654
5599,5,602,177
3525,3,8,676
2662,2,902,327
1719,5,137,817
1547,5,55,596
4951,4,923,173
8108,4,107,264
2603,5,14,289
9773,5,683,140
9322,2,209,731
