5273,2,204,613
7260,4,534,529
2661,2,864,1000
2406,4,928,489
3242,3,951,295
867,5,943,395
8196,2,496,494
4478,3,353,438
8296,2,558,395
7690,3,366,980
3249,3,945,739
9426,5,379,759
5075,4,909,404
2020,5,730,550
2435,2,692,798
8771,5,109,515
7312,5,256,352
1762,5,414,611
8386,4,284,394
3926,3,826,507
8903,2,733,555
6563,3,194,106
997,4,555,903
5442,5,557,826
7401,2,934,677
114,2,450,867
9321,2,770,184
8851,2,801,606
396,4,62,591
3318,4,811,882
98,2,202,658
2301,5,162,164
7296,4,684,379
9160,2,87,208
2790,5,90,423
4790,3,93,947
2854,3,570,159
818,4,834,536
6825,2,283,254
4412,5,628,681
8861,4,923,801
3405,3,483,763
2810,2,940,555
7725,2,847,360
3986,3,820,501
1383,2,108,114
3801,5,696,873
1707,4,962,696
7319,2,447,600
6207,3,615,588
5933,3,458,262
8568,3,828,252
8137,5,900,585
5494,2,515,403
5358,4,660,369
2751,3,754,615
5289,5,495,301
2805,3,20,622
9255,5,199,176
2784,4,78,786
4456,2,280,769
7678,2,912,907
8370,2,153,972
115,4,141,279
6429,5,755,526
7413,5,260,648
8355,2,39,251
6853,5,664,673
4869,3,675,252
6150,3,59,634
9716,3,322,622
4939,2,779,613
5492,3,120,674
3999,4,356,697
525,5,815,864
6375,2,601,609
9316,2,288,673
4576,4,363,907
9437,5,488,645
4972,5,680,567
6330,3,710,781
6854,3,656,539
1153,4,84,864
1245,5,869,572
8831,3,704,959
8741,2,434,851
1027,4,992,401
6788,3,457,719
6972,2,705,841
4247,3,346,573
3274,5,739,169
5777,5,860,845
5920,3,105,509
2161,5,500,289
8463,5,71,169
8792,5,763,621
7215,3,920,661
438,4,161,124
2912,5,482,282
2130,3,993,987
2449,4,351,900
6302,5,384,464
4565,3,358,540
7458,4,23,709
795,3,616,232
466,2,738,401
638,3,327,228
6939,4,445,222
2569,5,575,452
7607,5,795,946
7546,4,56,669
7830,4,282,794
9516,4,99,139
5309,3,767,386
8121,4,60,101
8944,2,647,863
5566,3,871,170
9439,4,936,928
9984,5,586,956
9906,3,838,132
5643,2,376,104
7762,3,830,638
1249,4,533,312
2787,3,467,795
3161,5,122,164
9330,3,793,172
2650,2,633,246
3791,3,990,213
3960,5,625,346
3981,5,851,443
6093,3,435,397
948,5,778,703
3826,3,591,424
4443,3,432,761
238,2,612,992
858,5,307,547
4562,4,167,214
1045,2,301,889
9862,3,897,741
9687,2,867,810
8883,5,455,560
99,5,666,583
605,4,245,267
7334,5,411,488
2010,4,991,748
9965,5,33,521
4546,3,895,276
3772,4,485,131
4541,5,798,827
4543,5,556,304
3750,2,196,747
9152,4,642,363
4327,5,423,818
4049,4,654,570
5656,5,775,788
3779,4,212,245
6169,5,631,805
1275,5,609,491
5331,3,185,655
7315,2,578,270
5943,2,541,233
49,5,191,709
3577,4,627,848
8562,4,422,291
8766,5,303,357
766,2,140,294
2021,4,688,414
8739,3,252,667
9805,5,403,645
4448,5,876,763
6387,4,781,685
2343,3,312,267
8272,4,223,376
6449,3,313,318
4686,2,311,743
3410,4,115,533
1642,5,375,886
9836,5,939,217
2547,5,124,111
4353,3,387,237
6997,5,514,126
9534,5,55,945
5081,5,362,159
3491,2,142,209
7726,2,464,276
3615,3,155,427
8968,3,791,988
4515,5,76,699
810,2,32,404
2951,3,703,754
4161,5,299,463
2522,3,273,109
9627,3,206,206
8168,3,385,290
9937,4,784,609
3841,3,79,367
1574,3,175,420
4075,4,618,662
2899,3,659,321
5864,4,652,684
