3050,4,54,279
1503,2,568,311
4335,5,833,827
8466,2,779,125
4711,3,231,917
6415,5,797,526
3939,3,770,860
5116,2,414,291
2113,4,959,367
9369,3,463,508
6187,3,685,572
2931,5,275,185
1265,4,500,497
5783,4,0,664
7571,3,561,325
8249,2,555,359
7056,3,754,142
1900,3,856,114
7577,4,846,597
3372,3,585,831
3158,4,614,753
7493,4,224,221
2911,2,406,621
8045,4,405,411
4178,4,63,444
4797,5,539,511
3138,4,187,963
7116,5,283,888
3674,4,118,785
4261,5,315,956
1723,2,343,967
1252,3,19,482
3226,5,71,110
9619,2,794,527
5372,3,80,813
3260,3,113,387
824,2,525,637
4276,3,562,828
3655,2,726,813
5939,4,649,639
8658,3,124,701
8618,4,91,842
9593,2,400,904
9554,3,818,838
7051,2,704,401
6733,3,867,972
3921,2,229,220
8209,5,172,830
2717,3,487,473
7511,4,762,991
2882,5,188,515
7255,2,919,841
1846,4,786,472
7579,5,739,350
91,2,458,470
6512,4,851,110
240,2,607,850
1758,5,928,335
9847,5,136,709
8177,3,197,898
1023,4,841,930
6502,4,696,463
8518,2,451,535
2732,4,517,301
1515,4,421,100
8050,2,574,830
624,4,776,650
5437,5,109,252
5595,4,88,842
767,3,505,842
1025,3,640,210
3627,2,303,600
7730,3,110,299
8373,3,455,927
3461,4,537,598
1969,3,183,227
4118,4,51,857
7873,3,840,842
4794,4,750,421
9838,4,202,385
6440,4,165,831
8977,2,248,947
3352,4,262,158
4561,4,198,650
3110,4,376,714
6181,2,259,549
3149,3,491,246
9857,4,541,252
5957,3,281,932
4418,3,100,599
7534,4,638,565
7029,5,650,195
6354,5,226,838
2060,5,723,918
5523,3,835,858
4690,4,401,721
3060,4,729,485
2223,3,278,382
8631,3,991,315
4806,3,132,148
1907,2,962,995
7618,2,910,118
576,2,65,600
9044,3,988,784
9388,3,690,643
577,4,313,898
8807,3,589,612
3482,2,46,316
1445,4,551,993
3548,2,950,374
1866,2,981,783
1914,2,876,355
5827,2,923,946
194,3,218,584
3888,5,858,878
8481,2,592,729
3722,5,944,368
5967,2,935,343
1621,2,521,777
508,2,296,955
2624,5,758,522
3761,3,434,648
3973,2,744,172
89,5,803,771
5489,3,547,102
5180,3,629,356
5550,3,360,892
5764,3,605,744
8038,5,28,156
2455,4,466,1000
8161,4,964,807
2673,4,189,100
2133,5,771,600
11,4,654,222
1918,4,877,603
9597,4,656,692
5326,3,469,427
8307,2,773,164
8501,4,523,117
1452,3,907,949
9390,2,683,506
9409,4,941,975
8331,4,181,958
9273,5,264,719
7328,5,152,653
7537,3,156,917
8315,3,390,922
3741,2,435,259
5900,5,943,355
2867,2,989,960
2180,3,284,591
5626,3,787,352
3917,2,951,185
7768,5,599,460
931,2,148,445
5406,5,493,261
7954,5,397,667
2493,4,206,131
4453,3,805,250
5510,5,471,236
819,2,916,958
606,4,1,333
9410,3,175,517
1797,5,410,859
5498,2,460,517
7750,3,477,810
2565,2,474,910
9582,5,238,295
5320,3,802,443
7684,4,524,503
1042,3,624,983
7565,5,933,861
3938,4,39,998
4512,4,792,850
6656,3,998,567
1228,4,60,209
2017,5,386,426
959,2,403,480
6369,5,889,613
4648,3,419,546
9462,3,274,103
7941,5,882,221
6398,4,348,305
8628,2,176,177
5986,4,416,590
7277,2,388,309
6243,4,42,518
5398,3,569,508
8885,2,130,983
2470,5,666,556
9578,4,647,160
7860,5,945,919
4871,5,381,874
4817,2,160,404
3803,4,255,849
88,5,815,206
8232,5,610,164
2271,5,616,178
2793,4,582,301
4516,3,732,560
