9056,2,443,286
4681,2,145,778
5135,4,155,302
9735,3,325,342
9182,4,157,106
1647,3,154,855
1923,3,948,874
7204,3,821,231
1777,3,564,704
2432,5,872,721
9874,5,701,982
4715,5,892,933
3579,5,166,322
6868,3,58,770
1661,5,35,192
9062,4,937,255
7320,2,617,403
3701,3,349,725
9192,3,675,578
2891,4,568,449
965,4,639,568
242,3,637,681
9916,4,538,907
4739,5,460,643
6064,3,101,617
905,5,198,785
1177,3,223,316
6901,2,23,577
7991,2,742,311
6424,5,226,681
7,2,388,703
5805,4,355,117
5254,2,608,397
5668,5,444,345
4338,4,683,492
77,4,518,679
1482,3,668,917
3383,2,729,865
4680,3,899,937
7180,4,197,141
3039,3,484,805
3520,3,232,950
2430,2,489,139
821,5,490,199
7170,2,57,235
8250,3,66,205
1125,4,441,914
646,3,875,468
3645,2,759,775
692,2,24,820
5089,4,606,660
4347,2,933,668
9270,3,738,305
9038,4,593,358
4654,3,119,117
495,4,786,892
7252,4,266,479
6396,2,944,998
1669,2,211,525
2463,5,491,622
3097,3,246,363
796,5,420,593
8444,2,956,577
8731,5,131,638
4405,5,424,372
2980,5,162,710
8840,3,224,798
8758,2,129,755
6464,5,999,942
8689,2,70,992
5425,2,467,890
153,4,160,997
7050,5,704,206
9200,5,454,700
5526,4,107,182
7558,2,721,673
8405,5,739,879
799,5,974,457
5955,4,686,700
4975,2,456,433
1030,2,779,597
3484,5,682,732
7077,3,920,744
456,2,885,146
4698,2,59,328
8844,2,61,320
7498,3,732,500
4752,3,339,652
6772,5,391,456
6842,3,851,309
9881,5,540,154
5318,4,700,277
6472,2,840,445
4151,3,279,392
8965,4,494,168
2632,2,968,423
1823,3,649,521
3955,3,80,821
4796,3,170,367
2446,3,950,598
9167,4,976,682
7917,3,587,450
9411,2,410,662
3959,4,199,509
9210,3,643,599
2026,5,555,747
6628,4,214,913
3135,5,755,400
2593,5,118,316
8190,2,591,976
4137,3,550,938
6507,5,429,892
4107,2,274,913
8994,5,666,478
6530,4,151,964
5834,2,347,914
8610,3,930,516
8218,5,922,761
8737,2,504,239
9727,5,829,968
2034,3,620,137
2614,3,513,339
5223,3,988,277
5730,2,946,566
1608,5,264,990
464,4,532,101
3160,3,493,102
8967,2,602,766
5863,2,638,801
7205,2,267,598
1650,5,43,215
6979,3,981,260
5100,2,125,231
9440,3,28,955
8596,2,863,254
2152,2,578,701
4646,4,715,663
3812,4,276,817
9738,4,560,694
1816,2,596,895
6996,5,708,758
2055,2,801,842
5516,2,594,341
6649,5,181,358
2676,5,588,983
2638,4,0,245
2419,5,664,493
2675,3,372,424
8246,2,394,712
3350,2,963,440
5897,4,878,577
8929,4,474,270
9151,2,353,206
342,4,384,298
6626,4,703,717
562,4,184,811
1057,4,124,473
6312,4,585,871
6690,2,733,675
348,3,769,800
7714,4,825,326
4977,3,980,919
3662,3,631,335
4862,3,812,801
8873,2,632,670
4795,3,788,748
3209,3,98,187
2766,3,758,207
1531,5,873,615
3814,5,802,465
80,2,189,233
1478,5,495,386
24,2,362,980
5708,5,329,605
331,3,735,237
6753,3,346,293
4294,3,785,600
9280,3,836,911
9608,4,796,894
1935,3,400,387
79,5,450,898
7416,4,190,599
5420,2,209,380
68,5,837,746
8988,2,783,836
5616,3,182,117
9138,4,561,198
8971,5,653,754
9887,3,367,536
9432,4,646,273
969,2,868,799
7499,2,64,710
2303,5,752,859
2536,3,281,203
3256,3,295,983
7784,3,511,329
6252,4,452,173
9504,5,217,741
7230,5,663,567
8495,3,747,157
