4968,3,607,669
6074,3,279,161
9446,5,820,163
7034,3,737,278
8162,4,311,587
6816,2,574,416
5103,3,504,210
4004,2,48,767
5396,3,609,118
9952,5,100,239
4812,4,946,131
9303,2,732,930
8632,2,179,425
7884,2,936,856
740,2,999,795
8321,3,747,418
9685,4,444,529
1145,3,556,128
1927,5,362,606
9099,3,977,203
5474,3,746,855
5094,4,528,578
6416,3,412,583
4961,2,704,998
3087,3,68,581
5212,2,922,631
450,3,988,732
4003,2,60,642
839,5,647,869
9243,2,712,150
1174,3,603,732
4990,3,352,395
7176,2,834,103
4445,5,881,776
5475,3,466,278
2571,3,865,704
9451,3,483,1000
6479,3,857,243
1585,3,540,729
2158,4,895,581
1983,4,962,827
8268,2,13,230
5115,4,126,653
7889,4,358,714
1974,3,798,746
6591,2,886,156
2412,5,300,662
2808,2,93,751
465,5,424,803
5059,2,893,379
3380,3,35,621
726,4,121,953
5912,3,816,866
2737,5,128,155
144,4,703,705
2528,3,978,759
5352,5,650,575
6399,5,851,739
1432,2,997,958
5141,4,959,465
424,5,476,619
6793,3,861,489
8138,3,991,219
5888,2,461,569
8486,4,701,963
2045,2,552,608
175,2,369,909
2206,2,84,526
148,5,929,921
4662,5,894,375
2295,3,815,692
9012,4,521,345
3788,5,764,323
2660,5,727,142
4447,5,52,124
7038,4,31,231
5711,4,245,565
7531,2,624,636
9008,5,902,552
351,3,188,749
6877,4,803,931
8935,2,277,755
5392,3,813,683
9278,3,509,833
4397,4,927,157
1510,3,25,224
8564,2,725,579
1195,3,42,912
6700,3,450,985
7632,2,633,343
5512,3,919,713
5914,2,155,609
5206,5,404,759
2972,3,37,751
1101,3,51,124
6365,5,378,604
5684,3,924,611
6934,5,825,711
7994,2,953,292
7016,3,428,992
8119,5,655,243
6383,4,150,231
6923,2,140,504
8448,4,190,961
4896,5,846,611
4679,2,908,983
1851,4,99,171
3625,2,906,443
2584,4,819,759
5365,3,120,723
4095,4,604,593
443,4,911,828
2041,5,675,207
9234,4,480,841
4465,2,887,167
8684,3,398,796
3726,3,44,776
9843,2,921,727
3281,2,278,628
4526,3,224,751
7629,5,392,393
404,4,319,619
4219,3,580,486
5879,3,299,710
6915,3,456,889
9096,3,979,206
2841,2,408,196
2942,3,336,185
5207,2,14,479
8154,5,497,587
6758,4,368,217
6575,4,513,571
2298,4,359,225
4433,5,870,684
3949,4,795,968
9466,4,797,422
5742,4,431,849
9986,2,554,635
2600,3,226,933
3925,3,175,472
9118,3,824,981
6226,5,87,145
9999,2,216,107
8754,2,43,558
5233,4,415,218
2351,5,30,714
5881,5,753,489
4507,3,79,808
2888,2,382,667
2757,2,75,328
2352,2,522,708
7973,4,742,252
6035,2,223,108
8804,2,205,687
2136,3,421,653
311,5,181,582
8617,3,125,274
8367,5,401,223
2718,3,465,545
7533,4,831,606
7432,3,862,387
2625,2,570,328
4477,4,648,811
879,5,113,234
8225,5,310,128
289,4,354,349
2934,5,478,197
5654,2,730,657
7737,4,980,751
3744,3,443,613
6176,3,799,913
9448,4,810,857
4815,2,45,639
4289,3,571,107
8216,2,925,244
7378,5,235,479
7468,2,986,902
9531,2,15,191
9180,3,639,368
6301,5,21,449
9942,3,356,736
893,4,954,155
9171,2,222,899
2702,4,943,653
5968,3,261,119
6343,4,947,821
7425,4,847,768
7576,5,676,916
220,2,594,420
6370,5,397,648
2480,4,307,489
4101,3,789,827
3642,2,204,896
9381,3,839,978
8053,2,197,635
3540,3,467,931
3411,2,208,373
9631,3,351,271
5618,3,566,140
3767,3,968,203
